row,column,Similarity_Measure,row_id,row_q,row_topic,row_status,col_id,col_q,col_topic,col_status
1488,916,1,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
1578,916,1,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
1668,916,1,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
2084,916,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
2615,916,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
2971,916,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
3083,916,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
3325,916,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
3473,916,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
3638,916,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
3973,916,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
4255,916,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P041512,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-35-00,final
1285,993,1,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
1392,993,1,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
1488,993,1,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
1578,993,1,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
1668,993,1,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
2084,993,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
2615,993,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
2971,993,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
3083,993,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
3325,993,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
3473,993,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
3638,993,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
3973,993,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
4255,993,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P041516,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-36-00,final
2830,1191,0.9999999999999998,P009560,Which one of the following is not a living fossil? King crab Sphenodon Archaeopteryx Peripatus,BIO-11-CBS-04-00,final,P009782,Which one of the following is not a living fossil? King crab Sphenodon Archaeopteryx Peripatus,BIO-12-CBS-29-00,final
1392,1285,1,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
1488,1285,1,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
1578,1285,1,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
1668,1285,1,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
2084,1285,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
2615,1285,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
2971,1285,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
3083,1285,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
3325,1285,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
3473,1285,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
3638,1285,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
3973,1285,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
4255,1285,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039810,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-29-00,final
1488,1392,1,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
1578,1392,1,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
1668,1392,1,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
2084,1392,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
2615,1392,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
2971,1392,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
3083,1392,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
3325,1392,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
3473,1392,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
3638,1392,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
3973,1392,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
4255,1392,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039809,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-28-00,final
1578,1488,1,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
1668,1488,1,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
2084,1488,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
2615,1488,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
2971,1488,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
3083,1488,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
3325,1488,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
3473,1488,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
3638,1488,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
3973,1488,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
4255,1488,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039800,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-23-00,final
1668,1578,1,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
2084,1578,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
2615,1578,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
2971,1578,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
3083,1578,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
3325,1578,1,P039798,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-09-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
3473,1578,1,P039795,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-08-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
3638,1578,1,P039799,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-10-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
3973,1578,1,P039792,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-05-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
4255,1578,1,P039787,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-02-00,final,P039801,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-24-00,final
1652,1608,0.9999999999999998,P024259,Which of the following is a method of birth control? IUDs GIFT HTF IVF-ET,BIO-12-CBS-26-00,final,P007842,Which of the following is a method for birth control? IUDs GIFT HTF IVE-ET,BIO-12-CBS-26-00,final
2084,1668,1,P039793,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-06-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
2615,1668,1,P039786,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-01-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
2971,1668,1,P039789,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-04-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
3083,1668,1,P039794,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-11-CBS-07-00,final,P039803,This is a dummy test generated on the portal to obtain data. Please contact biology@avanti.in if you need the actual test. The test is available in the Biology folder on Dropbox. 1 2 3 4,BIO-12-CBS-26-00,final
